Year,Qtr,Month,SubAgency,PoliceDistrictID,ViolationType,ViolationCategory,VehicleGroup,PersonalInjury,PropertyDamage,Fatal,ContributedToAccident,ViolationCount
2015,1,1,"4th district, Wheaton",4,Warning,Violation,Other,0.0,0.0,0.0,0.0,19
2015,1,1,"4th district, Wheaton",4,Warning,Violation,Truck,0.0,0.0,0.0,0.0,53
2015,1,1,"5th district, Germantown",5,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,16
2015,1,1,"5th district, Germantown",5,Citation,Distraction,Other,0.0,0.0,0.0,0.0,3
2015,1,1,"5th district, Germantown",5,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,5
2015,1,1,"5th district, Germantown",5,Citation,Impaired,Automobile,0.0,14.0,0.0,5.0,66
2015,1,1,"5th district, Germantown",5,Citation,Impaired,Truck,0.0,0.0,0.0,3.0,3
2015,1,1,"5th district, Germantown",5,Citation,Offense,Automobile,1.0,6.0,0.0,4.0,284
2015,1,1,"5th district, Germantown",5,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,2
2015,1,1,"5th district, Germantown",5,Citation,Offense,Other,0.0,0.0,0.0,0.0,17
2015,1,1,"5th district, Germantown",5,Citation,Offense,Truck,0.0,2.0,0.0,2.0,21
2015,1,1,"5th district, Germantown",5,Citation,Other,Automobile,1.0,7.0,0.0,4.0,130
2015,1,1,"5th district, Germantown",5,Citation,Other,Other,0.0,0.0,0.0,0.0,5
2015,1,1,"5th district, Germantown",5,Citation,Other,Truck,2.0,0.0,0.0,1.0,7
2015,1,1,"5th district, Germantown",5,Citation,Safety,Automobile,1.0,0.0,0.0,0.0,26
2015,1,1,"5th district, Germantown",5,Citation,Safety,Other,0.0,0.0,0.0,0.0,4
2015,1,1,"5th district, Germantown",5,Citation,Safety,Truck,0.0,0.0,0.0,1.0,7
2015,1,1,"5th district, Germantown",5,Citation,Violation,Automobile,7.0,17.0,0.0,14.0,201
2015,1,1,"5th district, Germantown",5,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,1,"5th district, Germantown",5,Citation,Violation,Other,0.0,1.0,0.0,2.0,24
2015,1,1,"5th district, Germantown",5,Citation,Violation,Truck,1.0,0.0,0.0,0.0,14
2015,1,1,"5th district, Germantown",5,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,24
2015,1,1,"5th district, Germantown",5,ESERO,Other,Other,0.0,0.0,0.0,0.0,2
2015,1,1,"5th district, Germantown",5,ESERO,Other,Truck,0.0,0.0,0.0,0.0,5
2015,1,1,"5th district, Germantown",5,ESERO,Safety,Automobile,0.0,0.0,0.0,0.0,1
2015,1,1,"5th district, Germantown",5,ESERO,Safety,Other,0.0,0.0,0.0,0.0,1
2015,1,1,"5th district, Germantown",5,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,70
2015,1,1,"5th district, Germantown",5,ESERO,Violation,Other,0.0,0.0,0.0,0.0,6
2015,1,1,"5th district, Germantown",5,ESERO,Violation,Truck,0.0,0.0,0.0,0.0,7
2015,1,1,"5th district, Germantown",5,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,21
2015,1,1,"5th district, Germantown",5,Warning,Distraction,Other,0.0,0.0,0.0,0.0,2
2015,1,1,"5th district, Germantown",5,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,5
2015,1,1,"5th district, Germantown",5,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,192
2015,1,1,"5th district, Germantown",5,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,3
2015,1,1,"5th district, Germantown",5,Warning,Offense,Other,0.0,0.0,0.0,0.0,6
2015,1,1,"5th district, Germantown",5,Warning,Offense,Truck,0.0,1.0,0.0,1.0,15
2015,1,1,"5th district, Germantown",5,Warning,Other,Automobile,1.0,1.0,0.0,2.0,36
2015,1,1,"5th district, Germantown",5,Warning,Other,Other,0.0,0.0,0.0,0.0,2
2015,1,1,"5th district, Germantown",5,Warning,Other,Truck,0.0,0.0,0.0,0.0,8
2015,1,1,"5th district, Germantown",5,Warning,Safety,Automobile,0.0,0.0,0.0,1.0,92
2015,1,1,"5th district, Germantown",5,Warning,Safety,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,1,"5th district, Germantown",5,Warning,Safety,Other,0.0,1.0,0.0,0.0,2
2015,1,1,"5th district, Germantown",5,Warning,Safety,Truck,0.0,1.0,0.0,1.0,12
2015,1,1,"5th district, Germantown",5,Warning,Violation,Automobile,0.0,5.0,0.0,3.0,334
2015,1,1,"5th district, Germantown",5,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,8
2015,1,1,"5th district, Germantown",5,Warning,Violation,Other,0.0,0.0,0.0,0.0,27
2015,1,1,"5th district, Germantown",5,Warning,Violation,Truck,0.0,1.0,0.0,1.0,31
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,5
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,1
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Impaired,Automobile,2.0,3.0,0.0,10.0,52
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Impaired,Other,0.0,0.0,0.0,0.0,2
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Automobile,1.0,2.0,0.0,4.0,200
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,6
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Other,0.0,0.0,0.0,0.0,2
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Truck,0.0,0.0,0.0,0.0,12
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Automobile,4.0,6.0,0.0,14.0,92
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Other,1.0,0.0,0.0,0.0,3
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Truck,2.0,0.0,0.0,0.0,3
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Automobile,0.0,3.0,0.0,2.0,32
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Truck,0.0,0.0,0.0,0.0,2
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Automobile,3.0,3.0,0.0,18.0,147
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,4
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Other,0.0,0.0,0.0,0.0,5
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Truck,7.0,0.0,0.0,5.0,17
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,11
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Other,Truck,0.0,0.0,0.0,0.0,1
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Safety,Automobile,0.0,0.0,0.0,0.0,1
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,61
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Violation,Truck,0.0,0.0,0.0,0.0,10
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,12
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,188
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,3
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Other,0.0,1.0,0.0,0.0,3
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Truck,0.0,0.0,0.0,0.0,17
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Automobile,0.0,3.0,0.0,0.0,53
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Other,0.0,1.0,0.0,1.0,2
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Truck,1.0,0.0,0.0,0.0,5
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Automobile,0.0,1.0,0.0,0.0,108
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Other,0.0,0.0,0.0,0.0,1
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Trailer,0.0,0.0,0.0,0.0,2
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Truck,0.0,0.0,0.0,0.0,4
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Automobile,0.0,3.0,0.0,1.0,262
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Other,0.0,1.0,0.0,0.0,8
2015,1,1,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Truck,1.0,0.0,0.0,0.0,25
2015,1,1,Headquarters and Special Operations,8,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,2
2015,1,1,Headquarters and Special Operations,8,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,2
2015,1,1,Headquarters and Special Operations,8,Citation,Impaired,Automobile,0.0,0.0,0.0,1.0,22
2015,1,1,Headquarters and Special Operations,8,Citation,Offense,Automobile,0.0,2.0,0.0,2.0,37
2015,1,1,Headquarters and Special Operations,8,Citation,Offense,Other,0.0,0.0,0.0,0.0,2
2015,1,1,Headquarters and Special Operations,8,Citation,Offense,Truck,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,Citation,Other,Automobile,0.0,1.0,0.0,3.0,16
2015,1,1,Headquarters and Special Operations,8,Citation,Other,Truck,0.0,0.0,0.0,0.0,2
2015,1,1,Headquarters and Special Operations,8,Citation,Safety,Automobile,0.0,0.0,0.0,0.0,3
2015,1,1,Headquarters and Special Operations,8,Citation,Safety,Trailer,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,Citation,Safety,Truck,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,Citation,Violation,Automobile,0.0,2.0,0.0,2.0,51
2015,1,1,Headquarters and Special Operations,8,Citation,Violation,Other,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,Citation,Violation,Truck,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,4
2015,1,1,Headquarters and Special Operations,8,ESERO,Other,Trailer,0.0,0.0,0.0,0.0,3
2015,1,1,Headquarters and Special Operations,8,ESERO,Other,Truck,0.0,0.0,0.0,0.0,11
2015,1,1,Headquarters and Special Operations,8,ESERO,Safety,Trailer,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,ESERO,Safety,Truck,0.0,0.0,0.0,0.0,2
2015,1,1,Headquarters and Special Operations,8,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,8
2015,1,1,Headquarters and Special Operations,8,ESERO,Violation,Trailer,0.0,0.0,0.0,0.0,3
2015,1,1,Headquarters and Special Operations,8,ESERO,Violation,Truck,0.0,0.0,0.0,0.0,3
2015,1,1,Headquarters and Special Operations,8,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,12
2015,1,1,Headquarters and Special Operations,8,Warning,Offense,Other,0.0,0.0,0.0,0.0,2
2015,1,1,Headquarters and Special Operations,8,Warning,Offense,Truck,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,Warning,Other,Automobile,0.0,0.0,0.0,0.0,5
2015,1,1,Headquarters and Special Operations,8,Warning,Other,Other,0.0,0.0,0.0,0.0,3
2015,1,1,Headquarters and Special Operations,8,Warning,Other,Trailer,0.0,0.0,0.0,0.0,2
2015,1,1,Headquarters and Special Operations,8,Warning,Other,Truck,0.0,0.0,0.0,0.0,6
2015,1,1,Headquarters and Special Operations,8,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,9
2015,1,1,Headquarters and Special Operations,8,Warning,Safety,Trailer,0.0,0.0,0.0,0.0,3
2015,1,1,Headquarters and Special Operations,8,Warning,Safety,Truck,0.0,0.0,0.0,0.0,9
2015,1,1,Headquarters and Special Operations,8,Warning,Violation,Automobile,0.0,0.0,0.0,0.0,57
2015,1,1,Headquarters and Special Operations,8,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,Warning,Violation,Other,0.0,0.0,0.0,0.0,8
2015,1,1,Headquarters and Special Operations,8,Warning,Violation,Trailer,0.0,0.0,0.0,0.0,1
2015,1,1,Headquarters and Special Operations,8,Warning,Violation,Truck,0.0,0.0,0.0,0.0,11
2015,1,2,"1st district, Rockville",1,Citation,Distraction,Automobile,1.0,0.0,0.0,1.0,13
2015,1,2,"1st district, Rockville",1,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,2
2015,1,2,"1st district, Rockville",1,Citation,Impaired,Automobile,0.0,0.0,0.0,0.0,55
2015,1,2,"1st district, Rockville",1,Citation,Impaired,Motorcyle,0.0,0.0,0.0,0.0,3
2015,1,2,"1st district, Rockville",1,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,9
2015,1,2,"1st district, Rockville",1,Citation,Offense,Automobile,0.0,2.0,0.0,1.0,142
2015,1,2,"1st district, Rockville",1,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,2
2015,1,2,"1st district, Rockville",1,Citation,Offense,Truck,0.0,0.0,0.0,0.0,27
2015,1,2,"1st district, Rockville",1,Citation,Other,Automobile,2.0,4.0,0.0,7.0,48
2015,1,2,"1st district, Rockville",1,Citation,Other,Bus,1.0,0.0,0.0,1.0,1
2015,1,2,"1st district, Rockville",1,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,2,"1st district, Rockville",1,Citation,Other,Truck,0.0,0.0,0.0,2.0,7
2015,1,2,"1st district, Rockville",1,Citation,Safety,Automobile,0.0,1.0,0.0,3.0,37
2015,1,2,"1st district, Rockville",1,Citation,Safety,Bus,0.0,1.0,0.0,1.0,1
2015,1,2,"1st district, Rockville",1,Citation,Safety,Truck,0.0,0.0,0.0,0.0,6
2015,1,2,"1st district, Rockville",1,Citation,Violation,Automobile,7.0,20.0,0.0,21.0,216
2015,1,2,"1st district, Rockville",1,Citation,Violation,Bus,0.0,1.0,0.0,1.0,2
2015,1,2,"1st district, Rockville",1,Citation,Violation,Other,0.0,0.0,0.0,0.0,4
2015,1,2,"1st district, Rockville",1,Citation,Violation,Truck,0.0,1.0,0.0,1.0,25
2015,1,2,"1st district, Rockville",1,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,6
2015,1,2,"1st district, Rockville",1,ESERO,Other,Trailer,0.0,0.0,0.0,0.0,2
2015,1,2,"1st district, Rockville",1,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,30
2015,1,2,"1st district, Rockville",1,ESERO,Violation,Trailer,0.0,0.0,0.0,0.0,2
2015,1,2,"1st district, Rockville",1,ESERO,Violation,Truck,0.0,0.0,0.0,0.0,2
2015,1,2,"1st district, Rockville",1,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,19
2015,1,2,"1st district, Rockville",1,Warning,Distraction,Other,0.0,0.0,0.0,0.0,1
2015,1,2,"1st district, Rockville",1,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,3
2015,1,2,"1st district, Rockville",1,Warning,Offense,Automobile,0.0,0.0,0.0,1.0,126
2015,1,2,"1st district, Rockville",1,Warning,Offense,Bus,0.0,0.0,0.0,0.0,1
2015,1,2,"1st district, Rockville",1,Warning,Offense,Other,0.0,0.0,0.0,0.0,1
2015,1,2,"1st district, Rockville",1,Warning,Offense,Trailer,0.0,0.0,0.0,0.0,5
2015,1,2,"1st district, Rockville",1,Warning,Offense,Truck,0.0,0.0,0.0,0.0,16
2015,1,2,"1st district, Rockville",1,Warning,Other,Automobile,0.0,1.0,0.0,0.0,48
2015,1,2,"1st district, Rockville",1,Warning,Other,Truck,0.0,0.0,0.0,0.0,2
2015,1,2,"1st district, Rockville",1,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,47
2015,1,2,"1st district, Rockville",1,Warning,Safety,Other,0.0,0.0,0.0,0.0,2
2015,1,2,"1st district, Rockville",1,Warning,Safety,Truck,0.0,0.0,0.0,0.0,2
2015,1,2,"1st district, Rockville",1,Warning,Violation,Automobile,0.0,0.0,0.0,0.0,225
2015,1,2,"1st district, Rockville",1,Warning,Violation,Bus,0.0,0.0,0.0,0.0,1
2015,1,2,"1st district, Rockville",1,Warning,Violation,FarmVehicle,0.0,0.0,0.0,0.0,1
2015,1,2,"1st district, Rockville",1,Warning,Violation,Other,0.0,0.0,0.0,0.0,7
2015,1,2,"1st district, Rockville",1,Warning,Violation,Trailer,0.0,0.0,0.0,1.0,2
2015,1,2,"1st district, Rockville",1,Warning,Violation,Truck,0.0,0.0,0.0,0.0,27
2015,1,2,"2nd district, Bethesda",2,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,27
2015,1,2,"2nd district, Bethesda",2,Citation,Distraction,Motorcyle,0.0,0.0,0.0,0.0,2
2015,1,2,"2nd district, Bethesda",2,Citation,Distraction,Other,0.0,0.0,0.0,0.0,4
2015,1,2,"2nd district, Bethesda",2,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Citation,Impaired,Automobile,0.0,0.0,0.0,0.0,54
2015,1,2,"2nd district, Bethesda",2,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,3
2015,1,2,"2nd district, Bethesda",2,Citation,Offense,Automobile,2.0,9.0,0.0,5.0,241
2015,1,2,"2nd district, Bethesda",2,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Citation,Offense,Other,0.0,0.0,0.0,1.0,11
2015,1,2,"2nd district, Bethesda",2,Citation,Offense,Truck,0.0,0.0,0.0,2.0,12
2015,1,2,"2nd district, Bethesda",2,Citation,Other,Automobile,7.0,8.0,0.0,14.0,107
2015,1,2,"2nd district, Bethesda",2,Citation,Other,FarmVehicle,0.0,1.0,0.0,1.0,1
2015,1,2,"2nd district, Bethesda",2,Citation,Other,Other,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Citation,Other,Truck,0.0,0.0,0.0,0.0,4
2015,1,2,"2nd district, Bethesda",2,Citation,Safety,Automobile,1.0,2.0,0.0,3.0,39
2015,1,2,"2nd district, Bethesda",2,Citation,Safety,Other,1.0,0.0,0.0,0.0,2
2015,1,2,"2nd district, Bethesda",2,Citation,Safety,Truck,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Citation,Violation,Automobile,15.0,9.0,0.0,20.0,242
2015,1,2,"2nd district, Bethesda",2,Citation,Violation,FarmVehicle,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Citation,Violation,Other,0.0,0.0,0.0,4.0,37
2015,1,2,"2nd district, Bethesda",2,Citation,Violation,Truck,0.0,0.0,0.0,3.0,18
2015,1,2,"2nd district, Bethesda",2,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,9
2015,1,2,"2nd district, Bethesda",2,ESERO,Other,Other,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,59
2015,1,2,"2nd district, Bethesda",2,Warning,Distraction,Automobile,0.0,0.0,0.0,2.0,22
2015,1,2,"2nd district, Bethesda",2,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,2
2015,1,2,"2nd district, Bethesda",2,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,155
2015,1,2,"2nd district, Bethesda",2,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Warning,Offense,Other,0.0,0.0,0.0,0.0,2
2015,1,2,"2nd district, Bethesda",2,Warning,Offense,Truck,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Warning,Other,Automobile,0.0,1.0,0.0,0.0,44
2015,1,2,"2nd district, Bethesda",2,Warning,Other,Other,0.0,0.0,0.0,0.0,1
2015,1,2,"2nd district, Bethesda",2,Warning,Other,Truck,0.0,0.0,0.0,0.0,4
2015,1,2,"2nd district, Bethesda",2,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,42
2015,1,2,"2nd district, Bethesda",2,Warning,Safety,Truck,0.0,0.0,0.0,0.0,2
2015,1,2,"2nd district, Bethesda",2,Warning,Violation,Automobile,0.0,1.0,0.0,0.0,292
2015,1,2,"2nd district, Bethesda",2,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,8
2015,1,2,"2nd district, Bethesda",2,Warning,Violation,Other,0.0,0.0,0.0,0.0,7
2015,1,2,"2nd district, Bethesda",2,Warning,Violation,Truck,0.0,0.0,0.0,0.0,17
2015,1,2,"3rd district, Silver Spring",3,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,29
2015,1,2,"3rd district, Silver Spring",3,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,8
2015,1,2,"3rd district, Silver Spring",3,Citation,Impaired,Automobile,6.0,6.0,0.0,15.0,64
2015,1,2,"3rd district, Silver Spring",3,Citation,Impaired,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,2,"3rd district, Silver Spring",3,Citation,Offense,Automobile,9.0,6.0,0.0,2.0,352
2015,1,2,"3rd district, Silver Spring",3,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,7
2015,1,2,"3rd district, Silver Spring",3,Citation,Offense,Other,0.0,0.0,0.0,0.0,5
2015,1,2,"3rd district, Silver Spring",3,Citation,Offense,Truck,0.0,0.0,0.0,0.0,34
2015,1,2,"3rd district, Silver Spring",3,Citation,Other,Automobile,9.0,9.0,0.0,17.0,173
2015,1,2,"3rd district, Silver Spring",3,Citation,Other,Motorcyle,1.0,0.0,0.0,0.0,1
2015,1,2,"3rd district, Silver Spring",3,Citation,Other,Other,0.0,0.0,0.0,0.0,1
2015,1,2,"3rd district, Silver Spring",3,Citation,Other,Truck,0.0,0.0,0.0,0.0,11
2015,1,2,"3rd district, Silver Spring",3,Citation,Safety,Automobile,1.0,1.0,0.0,1.0,60
2015,1,2,"3rd district, Silver Spring",3,Citation,Safety,Truck,0.0,0.0,0.0,0.0,5
2015,1,2,"3rd district, Silver Spring",3,Citation,Violation,Automobile,20.0,29.0,0.0,44.0,349
2015,1,2,"3rd district, Silver Spring",3,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,3
2015,1,2,"3rd district, Silver Spring",3,Citation,Violation,Other,0.0,1.0,0.0,0.0,37
2015,1,2,"3rd district, Silver Spring",3,Citation,Violation,Truck,0.0,0.0,0.0,0.0,31
2015,1,2,"3rd district, Silver Spring",3,ESERO,Other,Automobile,0.0,0.0,0.0,0.0,17
2015,1,2,"3rd district, Silver Spring",3,ESERO,Other,Truck,0.0,0.0,0.0,0.0,2
2015,1,2,"3rd district, Silver Spring",3,ESERO,Violation,Automobile,0.0,0.0,0.0,0.0,70
2015,1,2,"3rd district, Silver Spring",3,ESERO,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,2,"3rd district, Silver Spring",3,ESERO,Violation,Truck,0.0,0.0,0.0,0.0,1
2015,1,2,"3rd district, Silver Spring",3,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,29
2015,1,2,"3rd district, Silver Spring",3,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,1
2015,1,2,"3rd district, Silver Spring",3,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,233
2015,1,2,"3rd district, Silver Spring",3,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,3
2015,1,2,"3rd district, Silver Spring",3,Warning,Offense,Other,0.0,0.0,0.0,0.0,6
2015,1,2,"3rd district, Silver Spring",3,Warning,Offense,Truck,0.0,0.0,0.0,0.0,15
2015,1,2,"3rd district, Silver Spring",3,Warning,Other,Automobile,0.0,0.0,0.0,0.0,79
2015,1,2,"3rd district, Silver Spring",3,Warning,Other,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,2,"3rd district, Silver Spring",3,Warning,Other,Other,0.0,0.0,0.0,0.0,2
2015,1,2,"3rd district, Silver Spring",3,Warning,Other,Truck,0.0,0.0,0.0,0.0,1
2015,1,2,"3rd district, Silver Spring",3,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,111
2015,1,2,"3rd district, Silver Spring",3,Warning,Safety,Motorcyle,0.0,0.0,0.0,0.0,2
2015,1,2,"3rd district, Silver Spring",3,Warning,Violation,Automobile,0.0,0.0,0.0,0.0,331
2015,1,2,"3rd district, Silver Spring",3,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,4
2015,1,2,"3rd district, Silver Spring",3,Warning,Violation,Other,0.0,0.0,0.0,0.0,10
2015,1,2,"3rd district, Silver Spring",3,Warning,Violation,Truck,0.0,0.0,0.0,0.0,28
2015,1,2,"4th district, Wheaton",4,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,20
2015,1,2,"4th district, Wheaton",4,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,1
2015,1,2,"4th district, Wheaton",4,Citation,Impaired,Automobile,3.0,9.0,0.0,10.0,85
2015,1,2,"4th district, Wheaton",4,Citation,Impaired,Other,0.0,0.0,0.0,0.0,3
2015,1,2,"4th district, Wheaton",4,Citation,Offense,Automobile,5.0,10.0,0.0,13.0,420
2015,1,2,"4th district, Wheaton",4,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,6
2015,1,2,"4th district, Wheaton",4,Citation,Offense,Other,0.0,1.0,0.0,0.0,24
2015,1,2,"4th district, Wheaton",4,Citation,Offense,Truck,0.0,0.0,0.0,0.0,40
2015,1,2,"4th district, Wheaton",4,Citation,Other,Automobile,9.0,21.0,0.0,27.0,232
2015,1,2,"4th district, Wheaton",4,Citation,Other,FarmVehicle,0.0,0.0,0.0,0.0,1
2015,1,2,"4th district, Wheaton",4,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,5
2015,1,2,"4th district, Wheaton",4,Citation,Other,Other,0.0,0.0,0.0,0.0,5
2015,1,2,"4th district, Wheaton",4,Citation,Other,Truck,1.0,0.0,0.0,0.0,16
2015,1,2,"4th district, Wheaton",4,Citation,Safety,Automobile,0.0,5.0,0.0,5.0,93
2015,1,2,"4th district, Wheaton",4,Citation,Safety,Motorcyle,0.0,0.0,0.0,0.0,1
2015,1,2,"4th district, Wheaton",4,Citation,Safety,Other,0.0,0.0,0.0,0.0,8
2015,1,2,"4th district, Wheaton",4,Citation,Safety,Truck,0.0,0.0,0.0,0.0,6
2015,1,2,"4th district, Wheaton",4,Citation,Violation,Automobile,12.0,57.0,0.0,67.0,440
